    82.84105    83.04022    83.23957    83.4391    83.63881    83.8387    84.03876    
    84.23899    84.4394    84.63998    84.84073    85.04165    85.24274    85.44399    
    85.64541    85.84699    86.04874    86.25065    86.45271    86.65494    86.85732    
    87.05986    87.26256    87.4654    87.6684    87.87155    88.07484    88.27829    
    88.48188    88.68562    88.8895    89.09352    89.29768    89.50198    89.70642    
    89.911    90.1157    90.32054    90.52552    90.73062    90.93585    91.14121    
    91.3467    91.55231    91.75804    91.9639    92.16987    92.37596    92.58217    
    92.78849    92.99493    93.20148    93.40813    93.6149    93.82178    94.02876    
    94.23584    94.44303    94.65032    94.85771    95.06519    95.27277    95.48045    
    95.68822    95.89609    96.10403    96.31207    96.5202    96.72841    96.93671    
    97.14508    97.35354    97.56207    97.77068    97.97937    98.18813    98.39696    
    98.60587    98.81483    99.02386    99.23297    99.44214    99.65136    99.86065    
    100.07    100.2794    100.4889    100.6984    100.9079    101.1175    101.3272    
    101.5369    101.7467    101.9565    102.1663    102.3762    102.5861    102.796    
    103.006    103.216    103.4261    103.6362    103.8463    104.0564    104.2666    
    104.4767    104.6869    104.8971    105.1074    105.3176    105.5279    105.7382    
    105.9485    106.1588    106.3691    106.5794    106.7897    107    107.2103    
    107.4206    107.6309    107.8412    108.0515    108.2618    108.4721    108.6824    
    108.8926    109.1029    109.3131    109.5233    109.7334    109.9436    110.1537    
    110.3638    110.5739    110.784    110.994    111.204    111.4139    111.6238    
    111.8337    112.0435    112.2533    112.4631    112.6728    112.8825    113.0921    
    113.3016    113.5111    113.7206    113.93    114.1394    114.3486    114.5579    
    114.767    114.9761    115.1852    115.3941    115.603    115.8119    116.0206    
    116.2293    116.4379    116.6465    116.8549    117.0633    117.2716    117.4798    
    117.6879    117.896    118.1039    118.3118    118.5195    118.7272    118.9348    
    119.1423    119.3497    119.557    119.7642    119.9712    120.1782    120.3851    
    120.5919    120.7985    121.0051    121.2115    121.4178    121.624    121.8301    
    122.0361    122.242    122.4477    122.6533    122.8588    123.0641    123.2694    
    123.4745    123.6795    123.8843    124.089    124.2936    124.498    124.7023    
    124.9065    125.1105    125.3144    125.5181    125.7217    125.9252    126.1284    
    126.3316    126.5346    126.7374    126.9401    127.1427    127.3451    127.5473    
    127.7494    127.9513    128.153    128.3546    128.556    128.7573    128.9583    
    129.1593    129.36    129.5606    129.761    129.9612    130.1613    130.3612    
    130.5609    130.7604    130.9598    131.159    131.3579    131.5567    131.7554    
    131.9538    132.1521    132.3501    132.548    132.7457    132.9432    133.1405    
    133.3376    133.5345    133.7312    133.9277    134.124    134.3201    134.5161    
    134.7118    134.9073    135.1026    135.2977    135.4926    135.6873    135.8818    
    136.0761    136.2702    136.464    136.6577    136.8511    137.0443    137.2373    
    137.4301    137.6227    137.815    138.0072    138.1991    138.3908    138.5822    
    138.7735    138.9645    139.1553    139.3459    139.5363   
  74.5925    74.78339    74.97451    75.16586    75.35742    75.54922    75.74123    
    75.93347    76.12592    76.3186    76.51151    76.70461    76.89795    77.0915    
    77.28526    77.47924    77.67342    77.86783    78.06244    78.25726    78.4523    
    78.64754    78.84299    79.03864    79.2345    79.43056    79.62682    79.82329    
